"CodPaquete","CodEnvio","Tipo","Peso"
4237,1394,,294.54
4238,1394,,292.94
4239,1394,,308.45
4240,1394,,245.42
4241,1395,,212.62
4242,1395,,196.89
4243,1396,,195.63
4244,1397,,0.2
4245,1398,,1.15
4246,1398,,1.24
4247,1399,,0.31
4248,1399,,1.07
4249,1400,,0.35
4250,1401,,0.97
4251,1401,,0.24
4252,1401,,1.43
4253,1402,,0.28
4254,1402,,1.32
4255,1403,,0.3
4256,1403,,0.88
4257,1404,,0.29
4258,1404,,1.06
4259,1404,,0.24
4260,1405,,0.19
4261,1405,,0.85
4262,1405,,0.22
4263,1406,,0.67
4264,1406,,1.11
4265,1406,,0.37
4266,1406,,0.29
4267,1406,,1.07
4268,1406,,0.26
4269,1407,,92.65
4270,1407,,111.69
4271,1407,,94.98
4272,1408,,131.84
4273,1408,,114.4
4274,1409,,128.45
4275,1409,,129.44
4276,1410,,107.49
4277,1410,,97.12
4278,1411,,100.45
4279,1411,,104.86
4280,1412,,371.88
4281,1413,,360.98
4282,1413,,388.74
4283,1413,,343.37
4284,1414,,342.55
4285,1414,,317.68
4286,1415,,332.79
4287,1416,,202.7
4288,1416,,214.92
4289,1417,,204.23
4290,1417,,210.92
4291,1418,,0.3
4292,1418,,0.57
4293,1418,,1.09
4294,1418,,0.35
4295,1419,,0.26
4296,1419,,0.36
4297,1419,,0.3
4298,1420,,0.25
4299,1420,,1.15
4300,1421,,0.29
4301,1421,,0.34
4302,1421,,0.79
4303,1422,,1.18
4304,1423,,0.28
4305,1423,,1.35
4306,1423,,1.2
4307,1424,,1
4308,1424,,0.82
4309,1425,,0.84
4310,1425,,0.24
4311,1425,,0.3
4312,1425,,0.36
4313,1425,,1.34
4314,1426,,104.87
4315,1426,,104.29
4316,1426,,106.52
4317,1426,,102.29
4318,1427,,134.95
4319,1427,,104.31
4320,1427,,113.18
4321,1427,,118.52
4322,1428,,115.29
4323,1428,,95.01
4324,1428,,97.43
4325,1429,,406.09
4326,1429,,349.34
4327,1430,,443.37
4328,1430,,380.71
4329,1430,,389.99
4330,1430,,373.05
4331,1430,,377.87
4332,1430,,373.88
4333,1431,,315.94
4334,1431,,246.55
4335,1431,,271.62
4336,1431,,307.88
4337,1431,,321.29
4338,1431,,323.79
4339,1431,,297.38
4340,1432,,234.95
4341,1432,,216.92
4342,1433,,216.85
4343,1433,,185.38
4344,1433,,192.06
4345,1433,,206
4346,1434,,0.35
4347,1434,,0.29
4348,1435,,0.34
4349,1435,,0.77
4350,1435,,0.91
4351,1435,,1.11
4352,1436,,0.95
4353,1436,,1.21
4354,1436,,0.31
4355,1436,,1.01
4356,1436,,0.3
4357,1436,,0.25
4358,1437,,381.93
4359,1437,,369.16
4360,1437,,374.09
4361,1438,,307.27
4362,1438,,294.34
4363,1438,,264.31
4364,1438,,331.73
4365,1438,,294.94
4366,1439,,196.78
4367,1439,,211.48
4368,1439,,210.04
4369,1440,,0.31
4370,1440,,1.23
4371,1440,,0.29
4372,1440,,1.24
4373,1440,,0.25
4374,1441,,0.35
4375,1442,,0.98
4376,1442,,0.9
4377,1442,,0.27
4378,1442,,1.28
4379,1443,,374.06
4380,1443,,347.98
4381,1443,,388.19
4382,1444,,322.92
4383,1444,,276.98
4384,1444,,325.44
4385,1444,,310.1
4386,1444,,321.72
4387,1445,,193.64
4388,1445,,205.58
4389,1445,,188.22
4390,1445,,206.83
4391,1445,,203.02
4392,1445,,191.56
4393,1446,,0.29
4394,1446,,0.32
4395,1446,,1.08
4396,1446,,0.9
4397,1447,,1.17
4398,1447,,0.99
4399,1447,,1.29
4400,1448,,0.24
4401,1448,,0.95
4402,1448,,0.27
4403,1449,,1.08
4404,1449,,0.44
4405,1450,,1.1
4406,1450,,0.5
4407,1450,,0.29
4408,1451,,0.29
4409,1451,,0.29
4410,1452,,0.31
4411,1452,,0.29
4412,1453,,1.31
4413,1454,,0.8
4414,1454,,0.26
4415,1455,,95.67
4416,1455,,100.84
4417,1455,,110.93
4418,1455,,104
4419,1455,,102.7
4420,1455,,96.29
4421,1456,,127.91
4422,1456,,129.07
4423,1457,,116.18
4424,1457,,135.95
4425,1457,,119.26
4426,1457,,116.85
4427,1457,,124.58
4428,1457,,123.4
4429,1457,,135.83
4430,1457,,117.12
4431,1457,,129.17
4432,1458,,89.86
4433,1459,,92.85
4434,1459,,108.39
4435,1459,,100.9
4436,1460,,374.69
4437,1460,,389.49
4438,1461,,426.47
4439,1461,,338.82
4440,1462,,286.73
4441,1462,,282.77
4442,1462,,268.52
4443,1462,,298.73
4444,1462,,286.58
4445,1463,,214.26
4446,1463,,188.84
4447,1464,,211.72
4448,1464,,216.61
4449,1465,,0.88
4450,1465,,0.29
4451,1466,,0.88
4452,1466,,1.01
4453,1467,,1.31
4454,1468,,1.16
4455,1468,,0.24
4456,1469,,1.1
4457,1469,,0.34
4458,1469,,0.22
4459,1469,,0.79
4460,1470,,1.09
4461,1470,,0.32
4462,1470,,0.26
4463,1470,,1.28
4464,1470,,0.97
4465,1471,,1.25
4466,1471,,0.32
4467,1471,,1.37
4468,1471,,0.8
4469,1472,,89.99
4470,1472,,106.2
4471,1472,,99.4
4472,1472,,92.19
4473,1472,,93.57
4474,1473,,135.13
4475,1473,,122.91
4476,1473,,103.26
4477,1474,,107.2
4478,1474,,111.98
4479,1474,,92.67
4480,1475,,375.27
4481,1475,,393.54
4482,1475,,336.67
4483,1476,,280.19
4484,1476,,298.36
4485,1476,,285.87
4486,1476,,289.03
4487,1476,,242.84
4488,1477,,184.9
4489,1477,,176.65
4490,1478,,173.58
4491,1478,,192.78
4492,1479,,0.29
4493,1479,,1.02
4494,1479,,1.24
4495,1479,,0.27
4496,1479,,1.1
4497,1480,,0.71
4498,1480,,0.38
4499,1481,,0.52
4500,1482,,0.92
4501,1483,,1.1
4502,1483,,1.06
4503,1483,,0.29
4504,1484,,0.89
4505,1484,,0.3
4506,1485,,1.46
4507,1485,,0.96
4508,1485,,0.85
4509,1485,,0.35
4510,1485,,0.37
4511,1486,,1.18
4512,1486,,1.23
4513,1486,,0.28
4514,1487,,101.87
4515,1487,,89.51
4516,1487,,109.93
4517,1488,,112.6
4518,1488,,124.09
4519,1488,,121.25
4520,1488,,109.93
4521,1488,,118.56
4522,1488,,118.65
4523,1489,,105.03
4524,1489,,103.19
4525,1490,,83.6
4526,1490,,92.8
4527,1491,,331.86
4528,1491,,358.51
4529,1492,,423.32
4530,1492,,434.43
4531,1492,,370.48
4532,1493,,280.26
4533,1493,,305.56
4534,1493,,304.88
4535,1494,,198.74
4536,1495,,183.22
4537,1495,,209.36
4538,1495,,215.55
4539,1496,,0.97
4540,1496,,0.3
4541,1496,,1.23
4542,1496,,0.23
4543,1497,,0.98
4544,1497,,0.27
4545,1497,,0.35
4546,1497,,0.35
4547,1498,,1.14
4548,1498,,0.32
4549,1498,,0.32
4550,1498,,0.79
4551,1498,,0.29
4552,1498,,0.29
4553,1499,,1.15
4554,1499,,0.71
4555,1499,,0.3
4556,1499,,1.38
4557,1499,,0.28
4558,1500,,0.27
4559,1500,,0.86
4560,1500,,0.29
4561,1500,,0.17
4562,1501,,0.33
4563,1501,,0.33
4564,1501,,1.04
4565,1502,,93.26
4566,1502,,111.22
4567,1503,,86.11
4568,1503,,104.38
4569,1503,,85.49
4570,1503,,90.31
4571,1503,,91.49
4572,1503,,109.9
4573,1504,,103.08
4574,1505,,105.08
4575,1506,,137.71
4576,1506,,132.27
4577,1506,,121.69
4578,1507,,93.61
4579,1507,,93.34
4580,1507,,101.4
4581,1508,,338.47
4582,1508,,407.49
4583,1509,,387.11
4584,1510,,316.07
4585,1510,,310.46
4586,1510,,344.44
4587,1511,,192.7
4588,1511,,224.45
4589,1511,,179.49
4590,1511,,176.48
4591,1512,,0.98
4592,1512,,0.31
4593,1512,,1
4594,1513,,0.73
4595,1514,,0.24
4596,1514,,0.35
4597,1514,,1.08
4598,1515,,0.31
4599,1515,,0.95
4600,1515,,0.82
4601,1515,,0.95
4602,1516,,1.11
4603,1516,,0.3
4604,1517,,1.07
4605,1517,,0.33
4606,1517,,0.98
4607,1517,,0.29
4608,1517,,1.09
4609,1518,,0.25
4610,1518,,0.32
4611,1519,,0.3
4612,1519,,1.29
4613,1519,,1.11
4614,1519,,0.93
4615,1520,,102.41
4616,1520,,108.63
4617,1520,,109.71
4618,1520,,116.26
4619,1520,,97.86
4620,1521,,126.15
4621,1521,,113.03
4622,1521,,123.72
4623,1521,,117.04
4624,1522,,93.44
4625,1522,,101.55
4626,1522,,99.88
4627,1523,,302.84
4628,1523,,345.39
4629,1523,,400.77
4630,1524,,339.18
4631,1524,,411.83
4632,1524,,371.89
4633,1525,,275.47
4634,1525,,252.26
4635,1525,,262.37
4636,1525,,306.34
4637,1525,,306.54
4638,1526,,185.37
4639,1527,,193.54
4640,1527,,216.63
4641,1528,,0.24
4642,1528,,0.95
4643,1529,,0.27
4644,1529,,0.9
4645,1529,,0.24
4646,1530,,0.26
4647,1530,,1.42
4648,1531,,0.23
4649,1532,,0.26
4650,1532,,0.88
4651,1532,,0.27
4652,1532,,0.29
4653,1533,,0.26
4654,1533,,0.25
4655,1534,,1.15
4656,1534,,1.15
4657,1535,,337.23
4658,1535,,409.65
4659,1535,,332.97
4660,1536,,267.15
4661,1536,,272.85
4662,1537,,294.69
4663,1538,,304.54
4664,1538,,285.52
4665,1539,,192.69
4666,1539,,212.55
4667,1540,,198.27
4668,1540,,231.9
4669,1541,,0.27
4670,1541,,0.29
4671,1541,,0.26
4672,1541,,0.27
4673,1541,,0.9
4674,1542,,0.29
4675,1542,,1.02
4676,1543,,1.21
4677,1544,,0.69
4678,1544,,0.29
4679,1544,,0.38
4680,1545,,0.92
4681,1545,,0.31
4682,1545,,0.27
4683,1545,,0.24
4684,1546,,389.93
4685,1546,,451.83
4686,1546,,339.5
4687,1547,,299.13
4688,1547,,276.12
4689,1547,,302.39
4690,1548,,217.39
4691,1548,,222.97
4692,1549,,163.82
4693,1549,,204.28
4694,1549,,202.56
4695,1549,,193.65
4696,1549,,188.77
4697,1549,,203.85
4698,1549,,210.07
4699,1550,,0.2
4700,1550,,0.59
4701,1551,,0.27
4702,1551,,0.84
4703,1551,,0.29
4704,1552,,0.31
4705,1552,,1.06
4706,1553,,0.34
4707,1553,,0.2
4708,1553,,0.97
4709,1554,,0.34
4710,1554,,0.25
4711,1555,,0.38
4712,1555,,0.27
4713,1555,,0.9
4714,1556,,1.06
4715,1556,,0.75
4716,1556,,0.3
4717,1556,,0.23
4718,1556,,1.11
4719,1557,,0.75
4720,1557,,0.38
4721,1557,,0.7
4722,1557,,0.9
4723,1558,,1.34
4724,1558,,0.29
4725,1558,,0.26
4726,1559,,100.4
4727,1560,,111.31
4728,1560,,94.88
4729,1560,,95.45
4730,1560,,111.15
4731,1561,,134.98
4732,1561,,103.85
4733,1561,,119.94
4734,1562,,95.92
4735,1562,,98.34
4736,1562,,97.3
4737,1563,,400.99
4738,1563,,397.56
4739,1563,,432.53
4740,1563,,418.29
4741,1564,,279.79
4742,1564,,326.07
4743,1564,,314.91
4744,1564,,329.18
4745,1565,,167.38
4746,1565,,210.08
4747,1565,,196.45
4748,1565,,189.34
4749,1566,,0.28
4750,1566,,0.75
4751,1566,,0.26
4752,1567,,0.85
4753,1567,,0.32
4754,1567,,0.2
4755,1567,,0.89
4756,1567,,0.28
4757,1567,,0.97
4758,1567,,1.24
4759,1568,,0.82
4760,1568,,0.86
4761,1568,,0.29
4762,1568,,0.29
4763,1569,,0.35
4764,1570,,1.11
4765,1570,,0.33
4766,1571,,1.15
4767,1572,,0.29
4768,1572,,0.3
4769,1572,,0.34
4770,1573,,0.88
4771,1573,,0.86
4772,1574,,0.3
4773,1574,,0.34
4774,1574,,0.31
4775,1574,,0.34
4776,1575,,0.31
4777,1575,,0.27
4778,1575,,0.18
4779,1576,,99.39
4780,1576,,99.34
4781,1576,,102.11
4782,1576,,101.13
4783,1577,,131.35
4784,1577,,123.78
4785,1578,,114.86
4786,1578,,124.87
4787,1579,,106.7
4788,1580,,108.23
4789,1580,,100.68
4790,1580,,118.96
4791,1580,,97.96
4792,1580,,98.44
4793,1580,,104.24
4794,1581,,360.33
4795,1582,,372.28
4796,1582,,384.8
4797,1582,,348.98
4798,1582,,346.79
4799,1583,,347.43
4800,1583,,329.19
4801,1583,,295.7
4802,1583,,288.9
4803,1584,,179.88
4804,1584,,194.36
4805,1585,,202.6
4806,1585,,196.34
4807,1585,,204.17
4808,1586,,0.24
4809,1587,,1.13
4810,1587,,0.29
4811,1587,,0.97
4812,1588,,0.25
4813,1588,,0.33
4814,1588,,0.88
4815,1588,,0.31
4816,1588,,0.27
4817,1589,,0.42
4818,1589,,1.18
4819,1589,,0.35
4820,1589,,1.38
4821,1590,,0.84
4822,1590,,1.34
4823,1590,,0.39
4824,1590,,0.37
4825,1591,,0.37
4826,1591,,1.29
4827,1592,,0.33
4828,1592,,0.32
4829,1593,,0.99
4830,1593,,0.55
4831,1594,,0.31
4832,1594,,0.82
4833,1594,,0.94
4834,1595,,110.11
4835,1595,,88.12
4836,1595,,101.62
4837,1596,,119.93
4838,1596,,127.06
4839,1596,,113.48
4840,1596,,131.62
4841,1597,,89.87
4842,1597,,101.79
4843,1597,,95.14
4844,1598,,358.4
4845,1598,,333.04
4846,1599,,367.6
4847,1599,,380.35
4848,1600,,297.6
4849,1600,,324.17
4850,1601,,260.9
4851,1601,,323.12
4852,1601,,332.14
4853,1601,,306.15
4854,1602,,183.1
4855,1602,,178.06
4856,1602,,201.42
4857,1602,,170.41
4858,1602,,191.16
4859,1602,,198.38
4860,1602,,190.71
4861,1603,,0.29
4862,1603,,0.26
4863,1603,,1.25
4864,1604,,0.79
4865,1604,,0.81
4866,1604,,1.3
4867,1605,,1.22
4868,1605,,0.88
4869,1605,,0.33
4870,1605,,1.24
4871,1605,,0.83
4872,1606,,0.29
4873,1607,,0.93
4874,1607,,0.31
4875,1607,,1.23
4876,1607,,0.28
4877,1607,,1.06
4878,1607,,1.04
4879,1608,,0.29
4880,1608,,0.96
4881,1608,,0.32
4882,1609,,0.23
4883,1609,,0.17
4884,1609,,0.32
4885,1610,,89.33
4886,1610,,98.99
4887,1611,,95.32
4888,1611,,98.02
4889,1611,,115.48
4890,1611,,91.15
4891,1611,,80.6
4892,1612,,119.37
4893,1612,,133.2
4894,1613,,135
4895,1613,,112.45
4896,1613,,122.62
4897,1614,,110.38
4898,1614,,110.46
4899,1614,,110.03
4900,1614,,107.1
4901,1615,,349.04
4902,1615,,359.54
4903,1615,,435.88
4904,1616,,292.03
4905,1616,,306.98
4906,1616,,292.16
4907,1616,,296.42
4908,1617,,170.33
4909,1618,,202.97
4910,1618,,202.12
4911,1619,,0.88
4912,1619,,1.05
4913,1619,,0.75
4914,1619,,0.34
4915,1620,,0.24
4916,1621,,0.34
4917,1621,,0.89
4918,1621,,0.37
4919,1621,,1.19
4920,1622,,1.42
4921,1622,,0.35
4922,1622,,0.35
4923,1622,,0.86
4924,1622,,0.79
4925,1623,,0.32
4926,1623,,0.27
4927,1624,,1.05
4928,1624,,0.3
4929,1624,,0.32
4930,1624,,1.31
4931,1624,,1.19
4932,1625,,0.91
4933,1625,,0.35
4934,1625,,0.26
4935,1625,,0.32
4936,1626,,0.31
4937,1627,,0.21
4938,1627,,0.28
4939,1627,,0.38
4940,1628,,94.33
4941,1628,,88.18
4942,1628,,106.69
4943,1629,,128.02
4944,1629,,130.04
4945,1630,,125.93
4946,1630,,135.63
4947,1630,,119.11
4948,1630,,133.55
4949,1630,,122.66
4950,1631,,112.5
4951,1631,,107.73
4952,1631,,100.03
4953,1632,,377.34
4954,1632,,406.39
4955,1633,,382.56
4956,1633,,375.01
4957,1634,,297.78
4958,1634,,283.4
4959,1635,,327.01
4960,1635,,281.96
4961,1636,,199.22
4962,1636,,178.05
4963,1636,,194.99
4964,1636,,183.91
4965,1636,,228.57
4966,1637,,0.33
4967,1638,,1.11
4968,1638,,0.8
4969,1638,,0.74
4970,1638,,0.26
4971,1639,,0.3
4972,1640,,0.31
4973,1640,,0.92
4974,1640,,0.6
4975,1640,,0.26
4976,1640,,0.29
4977,1641,,0.82
4978,1641,,0.33
4979,1641,,0.82
4980,1642,,390.22
4981,1642,,407.11
4982,1642,,369.8
4983,1642,,376.03
4984,1643,,306.93
4985,1643,,301.33
4986,1643,,280.05
4987,1644,,185.23
4988,1644,,184.26
4989,1645,,194.11
4990,1645,,222.91
4991,1645,,221.22
4992,1646,,0.88
4993,1646,,0.25
4994,1646,,0.11
4995,1647,,0.21
4996,1647,,0.29
4997,1647,,1.09
4998,1648,,0.32
4999,1648,,0.3
5000,1648,,0.31
5001,1648,,1.23
5002,1649,,0.99
5003,1649,,0.7
5004,1650,,0.4
5005,1650,,1.09
5006,1650,,0.29
5007,1651,,362.74
5008,1651,,355.37
5009,1652,,390.01
5010,1652,,303.64
5011,1653,,273.59
5012,1654,,309.88
5013,1654,,295.69
5014,1655,,208.56
5015,1656,,200.08
5016,1656,,198.87
5017,1657,,0.37
5018,1657,,0.25
5019,1658,,0.9
5020,1659,,0.38
5021,1659,,0.24
5022,1659,,0.33
5023,1659,,0.26
5024,1659,,0.3
5025,1660,,1.04
5026,1660,,1.24
5027,1660,,0.32
5028,1661,,0.93
5029,1661,,1.2
5030,1662,,0.99
5031,1662,,1.08
5032,1662,,0.94
5033,1663,,0.3
5034,1663,,0.29
5035,1663,,0.98
5036,1664,,0.8
5037,1665,,1.15
5038,1665,,1.12
5039,1665,,0.33
5040,1666,,87.26
5041,1666,,84.12
5042,1666,,99.25
5043,1666,,93.37
5044,1666,,105
5045,1666,,92.65
5046,1667,,137.62
5047,1667,,123.35
5048,1668,,123.43
5049,1668,,120.53
5050,1668,,120.82
5051,1669,,108.15
5052,1669,,97.97
5053,1670,,99.06
5054,1670,,111.08
5055,1671,,382.4
5056,1671,,403.82
5057,1671,,371.52
5058,1672,,311.76
5059,1672,,317.53
5060,1673,,298.27
5061,1673,,284.66
5062,1674,,211.05
5063,1674,,174.18
5064,1675,,164.3
5065,1675,,215.02
5066,1676,,0.28
5067,1676,,0.92
5068,1676,,0.24
5069,1676,,1.04
5070,1677,,0.91
5071,1677,,0.97
5072,1678,,0.73
5073,1678,,0.26
5074,1679,,0.3
5075,1679,,1.09
5076,1679,,1.24
5077,1679,,0.24
5078,1679,,0.24
5079,1680,,0.31
5080,1680,,0.14
5081,1680,,0.35
5082,1681,,0.25
5083,1681,,0.33
5084,1681,,1.07
5085,1681,,1.28
5086,1681,,0.31
5087,1681,,1.46
5088,1681,,0.9
5089,1682,,1.28
5090,1682,,0.81
5091,1682,,0.79
5092,1683,,88.1
5093,1683,,113.61
5094,1684,,92.14
5095,1684,,113.46
5096,1684,,101.15
5097,1684,,100.92
5098,1685,,139.1
5099,1686,,125.19
5100,1686,,132.81
5101,1686,,109.91
5102,1686,,111.91
5103,1686,,126.82
5104,1687,,100.21
5105,1687,,99.78
5106,1687,,88.58
5107,1687,,97.88
5108,1687,,97.53
5109,1688,,355.48
5110,1688,,360.54
5111,1688,,392.88
5112,1689,,303.78
5113,1689,,306.1
5114,1690,,273.1
5115,1690,,292.56
5116,1690,,287.84
5117,1690,,277.26
5118,1690,,297.78
5119,1691,,202.11
5120,1691,,177.95
5121,1692,,214.89
5122,1692,,220.12
5123,1692,,191.6
5124,1693,,0.94
5125,1693,,0.27
5126,1693,,0.79
5127,1693,,1.17
5128,1694,,0.94
5129,1694,,0.85
5130,1695,,1.01
5131,1695,,0.74
5132,1695,,1.39
5133,1696,,1.06
5134,1696,,0.3
5135,1696,,1.1
5136,1697,,0.74
5137,1697,,1.1
5138,1697,,0.27
5139,1697,,0.37
5140,1698,,0.25
5141,1698,,0.26
5142,1698,,0.98
5143,1699,,1.11
5144,1699,,1
5145,1699,,0.31
5146,1700,,89.99
5147,1700,,100.19
5148,1700,,106.33
5149,1700,,100.2
5150,1700,,87.56
5151,1701,,125.46
5152,1701,,145.11
5153,1701,,135.77
5154,1702,,111.87
5155,1702,,92.57
5156,1702,,107.8
5157,1703,,329.55
5158,1703,,349.4
5159,1704,,314.51
5160,1704,,333.36
5161,1704,,331.69
5162,1705,,310.12
5163,1705,,272.81
5164,1705,,259.74
5165,1706,,209.75
5166,1706,,183.43
5167,1706,,180.32
5168,1707,,0.93
5169,1708,,0.91
5170,1708,,0.41
5171,1708,,1.18
5172,1709,,0.31
5173,1709,,1.1
5174,1709,,0.94
5175,1710,,0.27
5176,1711,,0.89
5177,1712,,0.84
5178,1712,,1.01
5179,1712,,0.26
5180,1713,,1.09
5181,1713,,0.29
5182,1713,,0.26
5183,1713,,0.27
5184,1714,,0.86
5185,1714,,0.23
5186,1714,,0.86
5187,1714,,1.15
5188,1714,,0.8
5189,1714,,0.28
5190,1714,,0.66
5191,1715,,0.28
5192,1716,,103.16
5193,1716,,96.22
5194,1717,,99.27
5195,1717,,117.86
5196,1717,,95.75
5197,1718,,117.96
5198,1718,,130.37
5199,1718,,134.75
5200,1718,,121.04
5201,1719,,83.94
5202,1719,,90.33
5203,1719,,113.91
5204,1720,,368.86
5205,1720,,338.66
5206,1721,,393.05
5207,1722,,298.36
5208,1722,,347.2
5209,1723,,307.06
5210,1723,,292.88
5211,1723,,302.7
5212,1724,,241.4
5213,1724,,206.92
5214,1725,,225.26
5215,1725,,202.6
5216,1726,,0.75
5217,1726,,0.93
5218,1727,,0.25
5219,1727,,1.05
5220,1727,,0.68
5221,1728,,1.08
5222,1728,,1.12
5223,1728,,1
5224,1729,,0.31
5225,1729,,0.32
5226,1729,,0.32
5227,1730,,0.94
5228,1731,,0.26
5229,1731,,1.19
5230,1731,,1.05
5231,1732,,0.34
5232,1733,,1.19
5233,1733,,0.29
5234,1733,,0.37
5235,1734,,0.29
5236,1734,,0.79
5237,1734,,0.7
5238,1735,,96.21
5239,1735,,100.27
5240,1735,,84.93
5241,1735,,113.66
5242,1735,,122.3
5243,1736,,139.58
5244,1736,,121.21
5245,1737,,132.87
5246,1737,,131.82
5247,1738,,90.14
5248,1738,,100.81
5249,1738,,94.41
5250,1739,,433.6
5251,1739,,330.58
5252,1739,,334.63
5253,1740,,264.47
5254,1740,,332.01
5255,1741,,301.82
5256,1741,,293.93
5257,1741,,302.37
5258,1741,,339.24
5259,1742,,189.84
5260,1742,,194.39
5261,1742,,185.84
5262,1742,,193.62
5263,1742,,231.22
5264,1743,,0.99
5265,1743,,1.13
5266,1743,,0.85
5267,1743,,0.98
5268,1743,,0.38
5269,1744,,1.28
5270,1744,,0.23
5271,1745,,0.31
5272,1745,,0.26
5273,1746,,1.17
5274,1747,,412.37
5275,1748,,365.25
5276,1748,,408.05
5277,1748,,394.06
5278,1748,,333.6
5279,1749,,327.24
5280,1749,,316.51
5281,1750,,277.24
5282,1750,,297.99
5283,1750,,314.86
5284,1750,,324.55
5285,1751,,197.43
5286,1751,,226.65
5287,1752,,175.94
5288,1753,,1.39
5289,1753,,0.36
5290,1753,,0.92
5291,1753,,0.25
5292,1753,,0.35
5293,1754,,0.23
5294,1754,,0.28
5295,1755,,1.33
5296,1755,,0.35
5297,1755,,0.38
5298,1756,,0.32
5299,1756,,0.8
5300,1756,,1.05
5301,1756,,0.23
5302,1757,,349.23
5303,1757,,384.23
5304,1757,,322.94
5305,1757,,425.24
5306,1757,,405.41
5307,1757,,370.54
5308,1758,,291.04
5309,1759,,303.76
5310,1759,,308.77
5311,1760,,179.37
5312,1760,,199.58
5313,1761,,191.62
5314,1761,,209.84
5315,1761,,194.74
5316,1762,,0.37
5317,1762,,0.89
5318,1762,,1.07
5319,1763,,0.37
5320,1763,,0.3
5321,1763,,0.25
5322,1764,,1.27
5323,1764,,0.29
5324,1765,,1.3
5325,1765,,0.35
5326,1765,,0.32
5327,1766,,0.28
5328,1766,,0.9
5329,1766,,1.15
5330,1767,,0.78
5331,1767,,0.24
5332,1768,,1.37
5333,1768,,0.26
5334,1768,,0.83
5335,1769,,1.08
5336,1769,,0.33
5337,1769,,0.95
5338,1769,,0.3
5339,1769,,0.32
5340,1770,,1.47
5341,1770,,0.9
5342,1771,,91.81
5343,1772,,101.81
5344,1772,,103.05
5345,1772,,93.33
5346,1773,,122.04
5347,1773,,113.83
5348,1773,,123.46
5349,1774,,104.45
5350,1774,,107.66
5351,1775,,110.05
5352,1775,,107.97
5353,1775,,95.06
5354,1776,,353.91
5355,1776,,398.39
5356,1776,,339.68
5357,1776,,392.95
5358,1777,,297.39
5359,1777,,300.96
5360,1777,,319.56
5361,1777,,279.27
5362,1778,,199.75
5363,1778,,227.08
5364,1779,,216.88
5365,1779,,189.51
5366,1780,,0.71
5367,1780,,1.13
5368,1780,,0.88
5369,1781,,1.26
5370,1781,,1.26
5371,1782,,0.3
5372,1782,,0.28
5373,1782,,0.3
5374,1782,,1.21
5375,1782,,0.32
5376,1783,,0.86
5377,1783,,0.33
5378,1783,,0.23
5379,1784,,0.28
5380,1784,,0.29
5381,1784,,0.28
5382,1784,,0.33
5383,1784,,1.2
5384,1785,,0.89
5385,1785,,0.8
5386,1786,,0.37
5387,1786,,0.87
5388,1787,,0.27
5389,1787,,1.18
5390,1788,,110.89
5391,1788,,98.2
5392,1789,,87.7
5393,1789,,110.81
5394,1789,,96.36
5395,1789,,96.98
5396,1789,,94.45
5397,1789,,102.69
5398,1790,,132.14
5399,1791,,129.16
5400,1792,,139.3
5401,1792,,128.09
5402,1792,,129.27
5403,1793,,119.17
5404,1793,,96.28
5405,1793,,109.19
5406,1793,,92.22
5407,1793,,99.53
5408,1794,,369.62
5409,1794,,378.89
5410,1794,,339.13
5411,1794,,349.42
5412,1795,,324.75
5413,1796,,307.1
5414,1796,,331.78
5415,1796,,304.73
5416,1797,,181.08
5417,1797,,200.72
5418,1797,,214.51
5419,1797,,210.53
5420,1797,,169.34
5421,1798,,1.05
5422,1798,,0.35
5423,1798,,0.74
5424,1798,,0.28
5425,1798,,1.18
5426,1798,,1.02
5427,1799,,0.6
5428,1799,,0.93
5429,1799,,0.96
5430,1799,,0.79
5431,1800,,0.29
5432,1800,,0.25
5433,1800,,0.2
5434,1801,,0.88
5435,1801,,0.32
5436,1801,,1.08
5437,1801,,1.28
5438,1801,,0.39
5439,1802,,1.54
5440,1802,,1.06
5441,1803,,105.76
5442,1804,,100.34
5443,1804,,89.89
5444,1804,,115.46
5445,1804,,113.06
5446,1805,,117.58
5447,1805,,117.8
5448,1805,,131.81
5449,1805,,126.57
5450,1806,,94.34
5451,1806,,102.18
5452,1806,,98.63
5453,1806,,103.76
5454,1806,,108.32
5455,1807,,413.38
5456,1807,,404.31
5457,1807,,366.95
5458,1807,,343.78
5459,1807,,351.59
5460,1808,,293.24
5461,1809,,301.75
5462,1809,,295.92
5463,1809,,303.22
5464,1810,,213.03
5465,1811,,175.56
5466,1811,,192.61
5467,1811,,235.28
5468,1812,,0.94
5469,1813,,0.26
5470,1813,,0.86
5471,1814,,1.05
5472,1814,,0.93
5473,1814,,0.88
5474,1815,,1.38
5475,1815,,0.88
5476,1815,,0.33
5477,1816,,0.99
5478,1816,,0.91
5479,1817,,0.96
5480,1817,,0.63
5481,1818,,0.34
5482,1818,,0.29
5483,1819,,0.34
5484,1819,,1.08
5485,1819,,1.38
5486,1820,,0.28
5487,1820,,0.82
5488,1820,,0.22
5489,1821,,95.9
5490,1821,,97.1
5491,1821,,88.16
5492,1822,,128.1
5493,1822,,123.73
5494,1822,,125.06
5495,1823,,88.76
5496,1823,,108.54
5497,1824,,101.1
5498,1824,,108
5499,1825,,347.5
5500,1826,,322.95
5501,1826,,288.99
5502,1827,,371.64
5503,1827,,361.33
5504,1828,,264.4
5505,1829,,286.58
5506,1829,,320.47
5507,1829,,349.13
5508,1829,,292.7
